order_id,customer_id,order_date
4743,845,2025-05-15
4744,656,2025-10-25
4745,719,2025-09-12
4746,432,2025-03-02
4747,633,2025-02-13
4748,484,2025-04-17
4749,58,2025-07-21
4750,92,2025-04-09
4751,198,2025-04-06
4752,319,2025-04-22
4753,492,2025-11-02
4754,464,2025-01-05
4755,18,2025-08-02
4756,826,2025-04-29
4757,588,2025-05-24
4758,689,2025-05-11
4759,438,2025-10-23
4760,760,2025-12-07
4761,105,2025-09-19
4762,963,2025-08-17
4763,610,2025-12-31
4764,10,2025-01-02
4765,45,2025-01-02
4766,871,2025-10-16
4767,615,2025-08-03
4768,729,2025-10-13
4769,36,2025-07-10
4770,925,2025-07-09
4771,859,2025-07-02
4772,343,2025-06-01
4773,678,2025-05-14
4774,676,2025-02-27
4775,593,2025-01-27
4776,85,2025-11-06
4777,857,2025-12-26
4778,676,2025-02-18
4779,238,2025-08-02
4780,297,2025-11-24
4781,143,2025-04-25
4782,403,2025-04-10
4783,643,2025-12-09
4784,684,2025-10-15
4785,257,2025-01-17
4786,91,2025-06-28
4787,132,2025-01-20
4788,779,2025-01-13
4789,798,2025-12-18
4790,652,2025-05-15
4791,183,2025-02-25
4792,433,2025-05-17
4793,47,2025-08-03
4794,692,2025-11-10
4795,151,2025-05-03
4796,694,2025-06-05
4797,997,2025-09-13
4798,621,2025-06-06
4799,348,2025-02-05
4800,680,2025-05-04
4801,447,2025-10-27
4802,910,2025-02-02
4803,800,2025-03-04
4804,781,2025-05-30
4805,44,2025-01-17
4806,769,2025-05-10
4807,710,2025-01-05
4808,861,2025-01-10
4809,462,2025-06-24
4810,642,2025-10-27
4811,527,2025-04-24
4812,657,2025-05-25
4813,837,2025-10-07
4814,725,2025-04-09
4815,827,2025-04-17
4816,745,2025-11-14
4817,678,2025-06-26
4818,862,2025-10-22
4819,810,2025-05-06
4820,449,2025-08-30
4821,329,2025-04-30
4822,654,2025-05-03
4823,718,2025-07-02
4824,872,2025-01-09
4825,863,2025-02-18
4826,347,2025-11-07
4827,826,2025-06-01
4828,431,2026-01-01
4829,620,2025-08-28
4830,880,2025-11-23
4831,876,2025-10-30
4832,220,2025-09-09
4833,996,2025-11-07
4834,419,2025-10-10
4835,231,2025-07-26
4836,716,2025-02-12
4837,500,2025-09-15
4838,721,2025-08-12
4839,962,2025-05-11
4840,993,2025-04-28
4841,776,2025-10-11
4842,133,2025-08-27
4843,956,2025-08-15
4844,654,2025-04-11
4845,320,2025-12-25
4846,818,2025-06-04
4847,479,2025-02-14
4848,659,2025-08-28
4849,381,2025-03-31
4850,45,2025-09-12
4851,414,2025-10-02
4852,720,2025-01-09
4853,841,2025-04-05
4854,872,2025-12-02
4855,551,2025-09-18
4856,301,2025-09-08
4857,197,2025-09-07
4858,84,2025-05-05
4859,648,2025-02-04
4860,866,2025-05-03
4861,177,2025-07-30
4862,552,2025-05-20
4863,132,2025-03-13
4864,551,2025-07-14
4865,589,2025-06-15
4866,550,2025-07-23
4867,51,2025-09-21
4868,575,2025-07-20
4869,430,2025-11-26
4870,134,2025-04-14
4871,683,2025-01-28
4872,608,2025-02-13
4873,210,2025-01-11
4874,190,2025-04-29
4875,253,2025-02-23
4876,78,2025-08-20
4877,710,2025-01-31
4878,850,2025-07-28
4879,990,2025-07-15
4880,931,2025-08-09
4881,727,2025-11-11
4882,378,2025-04-26
4883,586,2025-12-17
4884,979,2025-11-14
4885,998,2025-05-18
4886,118,2025-09-23
4887,776,2025-08-14
4888,260,2025-03-30
4889,926,2025-04-11
4890,664,2025-08-24
4891,575,2025-06-09
4892,430,2025-06-03
4893,443,2025-07-10
4894,806,2025-06-03
4895,695,2025-01-10
4896,862,2025-06-22
4897,235,2025-04-06
4898,800,2025-08-27
4899,668,2025-05-30
4900,988,2025-05-05
4901,303,2025-08-28
4902,39,2025-08-02
4903,947,2025-03-16
4904,189,2025-05-29
4905,972,2025-12-09
4906,803,2025-01-31
4907,398,2025-05-09
4908,592,2025-08-15
4909,367,2025-07-21
4910,489,2025-10-05
4911,597,2025-07-05
4912,156,2025-07-16
4913,346,2025-04-15
4914,566,2025-02-28
4915,201,2025-06-10
4916,195,2025-01-19
4917,558,2025-03-02
4918,879,2025-04-28
4919,237,2025-11-30
4920,748,2025-08-03
4921,123,2025-10-07
4922,719,2025-11-15
4923,646,2025-11-05
4924,247,2025-01-09
4925,229,2025-02-03
4926,665,2025-01-03
4927,917,2025-12-11
4928,831,2025-11-15
4929,435,2025-05-14
4930,187,2025-12-19
4931,440,2025-04-18
4932,124,2025-07-27
4933,354,2025-06-25
4934,678,2025-05-17
4935,854,2025-04-21
4936,276,2025-06-26
4937,179,2025-07-26
4938,483,2025-06-04
4939,495,2025-05-07
4940,509,2025-05-15
4941,576,2025-07-16
4942,87,2025-05-23
4943,432,2025-09-21
4944,489,2025-02-03
4945,990,2025-10-18
4946,550,2025-04-30
4947,668,2025-03-10
4948,337,2025-07-04
4949,380,2025-01-30
4950,338,2025-03-21
4951,236,2025-06-26
4952,281,2025-08-08
4953,677,2025-06-20
4954,625,2025-01-17
4955,637,2025-03-19
4956,524,2025-11-13
4957,82,2025-08-18
4958,963,2025-08-04
4959,862,2025-07-06
4960,751,2025-10-08
4961,703,2025-01-24
4962,76,2025-08-07
4963,121,2025-08-30
4964,248,2025-04-24
4965,568,2025-08-31
4966,610,2025-11-01
4967,337,2025-08-14
4968,187,2025-12-31
4969,558,2025-07-19
4970,813,2025-10-15
4971,353,2025-07-06
4972,689,2025-08-20
4973,35,2025-02-03
4974,367,2025-05-11
4975,452,2025-03-20
4976,154,2025-01-26
4977,714,2025-07-01
4978,804,2025-04-30
4979,160,2025-09-17
4980,852,2025-02-16
4981,40,2025-07-17
4982,337,2025-05-22
4983,988,2025-07-11
4984,536,2025-10-01
4985,175,2025-12-15
4986,728,2025-04-13
4987,356,2025-06-04
4988,442,2025-12-12
4989,452,2025-04-20
4990,195,2025-01-11
4991,286,2025-07-12
4992,221,2025-11-25
4993,376,2025-03-17
4994,136,2025-02-21
4995,166,2025-07-12
4996,315,2025-06-24
4997,594,2025-08-18
4998,253,2025-07-30
4999,473,2025-03-27
5000,513,2025-09-18
