order_item_id,order_id,product_id,quantity,unit_price
1169,1235,121,3,22780
1170,3191,68,4,48557
1171,970,126,1,5942
1172,993,63,3,24967
1173,198,124,3,34741
1174,559,17,4,45975
1175,4751,83,1,23640
1176,2845,109,5,43810
1177,3854,144,1,17561
1178,1735,29,4,45303
1179,1681,22,4,2765
1180,370,169,2,26889
1181,825,31,2,44956
1182,4534,5,5,17897
1183,3569,117,4,41022
1184,3495,127,2,43187
1185,3551,119,2,37787
1186,834,155,3,47628
1187,1700,154,3,23721
1188,96,162,1,1347
1189,774,34,5,40017
1190,1722,22,4,2765
1191,2257,198,5,28671
1192,1686,61,1,24073
1193,3450,34,1,40017
1194,2241,187,5,27280
1195,3497,123,4,44973
1196,4960,122,2,21804
1197,2834,118,2,48237
1198,2613,145,5,40987
1199,3012,109,4,43810
1200,2035,17,5,45975
1201,438,168,5,45051
1202,2390,125,4,32655
1203,1887,168,4,45051
1204,1510,66,4,48044
1205,251,178,3,47568
1206,4870,199,1,23795
1207,3607,114,2,8324
1208,4951,12,3,12106
1209,4192,46,4,41739
1210,1343,137,1,8464
1211,1867,173,2,34022
1212,598,70,3,26772
1213,752,135,4,45042
1214,1199,172,2,39428
1215,3681,153,3,14263
1216,2267,117,2,41022
1217,1932,159,1,4570
1218,3274,1,4,21124
1219,1307,182,2,13435
1220,4288,172,1,39428
1221,4428,19,1,25110
1222,3334,64,2,3472
1223,2752,189,5,5647
1224,3538,135,1,45042
1225,2177,28,4,27305
1226,946,52,2,30116
1227,3981,105,4,34559
1228,1823,146,2,19865
1229,992,126,1,5942
1230,3998,46,4,41739
1231,4238,17,4,45975
1232,801,20,4,39766
1233,965,62,4,11477
1234,4203,194,4,3688
1235,2784,55,3,7553
1236,2655,13,1,26139
1237,4828,75,2,47767
1238,3184,72,3,49906
1239,414,32,2,19540
1240,3433,65,1,6953
1241,2475,199,2,23795
1242,4649,28,3,27305
1243,2054,155,2,47628
1244,865,64,5,3472
1245,4178,45,1,38036
1246,2771,116,2,44827
1247,589,99,5,37869
1248,1428,116,2,44827
1249,4722,62,4,11477
1250,2165,65,2,6953
1251,3749,108,4,43503
1252,594,27,2,29914
1253,4581,160,4,21740
1254,1540,156,4,25003
1255,1711,174,3,25034
1256,1091,180,1,19373
1257,3434,134,5,28499
1258,1391,106,4,47164
1259,609,119,3,37787
1260,4734,12,3,12106
1261,2022,156,3,25003
1262,3778,103,3,35913
1263,1114,137,4,8464
1264,3770,9,1,30944
1265,3854,88,2,46597
1266,4109,45,2,38036
1267,32,23,1,3737
1268,4886,4,3,34739
1269,305,16,5,32874
1270,290,13,3,26139
1271,2575,158,4,44236
1272,386,8,4,43585
1273,2509,85,4,36648
1274,4214,63,4,24967
1275,3176,68,3,48557
1276,2728,13,5,26139
1277,3830,171,1,6316
1278,2178,83,3,23640
1279,1882,11,4,24343
1280,1898,71,4,7105
1281,3868,66,3,48044
1282,4746,176,4,23711
1283,1517,36,2,30561
1284,718,35,5,44784
1285,4740,7,5,31920
1286,991,108,1,43503
1287,4067,45,1,38036
1288,4852,49,4,47840
1289,1603,115,3,12955
1290,1545,161,2,9221
1291,113,149,1,30353
1292,1670,53,4,6061
1293,3068,106,5,47164
1294,2884,8,1,43585
1295,2145,9,3,30944
1296,4591,74,1,31216
1297,2574,17,4,45975
1298,4859,92,2,6310
1299,283,187,3,27280
1300,708,149,1,30353
1301,2991,62,1,11477
1302,2468,165,5,38343
1303,4531,34,2,40017
1304,1353,183,3,47927
1305,1765,53,5,6061
1306,2939,47,3,5913
1307,304,72,1,49906
1308,3500,130,3,37055
1309,374,74,2,31216
1310,315,93,5,45858
1311,992,4,5,34739
1312,2211,19,3,25110
1313,628,86,4,29608
1314,4645,54,1,27912
1315,3519,128,5,42359
1316,4138,119,5,37787
1317,834,96,4,47696
1318,3966,54,4,27912
1319,442,55,2,7553
1320,709,153,5,14263
1321,1024,160,4,21740
1322,3615,95,1,41516
1323,2349,98,5,4678
1324,1172,173,4,34022
1325,2494,19,3,25110
1326,2786,184,5,44788
1327,1475,63,5,24967
1328,2045,92,1,6310
1329,1158,16,4,32874
1330,1405,163,5,38101
1331,1157,66,4,48044
1332,98,55,4,7553
1333,3465,53,1,6061
1334,3427,148,3,9790
1335,963,74,5,31216
1336,1059,80,5,11540
1337,3220,65,5,6953
1338,1711,47,5,5913
1339,3241,111,5,20070
1340,1517,98,1,4678
1341,928,62,1,11477
1342,3154,145,4,40987
1343,3960,165,5,38343
1344,1618,15,3,34947
1345,2963,161,2,9221
1346,2108,3,5,23713
1347,177,37,4,26800
1348,2499,173,1,34022
1349,2714,5,4,17897
1350,3462,102,4,3344
1351,2553,188,2,30022
1352,229,13,4,26139
1353,1334,114,3,8324
1354,4261,151,1,10566
1355,1608,65,5,6953
1356,317,96,3,47696
1357,737,170,1,6241
1358,2275,177,1,10206
1359,3413,143,1,35742
1360,191,146,4,19865
1361,3343,167,3,48120
1362,1390,1,4,21124
1363,2614,19,2,25110
1364,3645,9,3,30944
1365,1131,13,4,26139
1366,163,176,3,23711
1367,4985,169,2,26889
1368,624,50,4,43611
1369,1861,166,3,43899
1370,127,142,3,22190
1371,2950,143,1,35742
1372,2461,108,5,43503
1373,3739,3,2,23713
1374,3996,196,3,24583
1375,2908,20,3,39766
1376,835,5,1,17897
1377,2044,180,2,19373
1378,1206,137,5,8464
1379,543,144,2,17561
1380,2441,119,2,37787
1381,1975,57,4,31572
1382,3413,107,4,42663
1383,133,17,5,45975
1384,58,62,3,11477
1385,2552,88,3,46597
1386,148,143,5,35742
1387,1985,113,1,10497
1388,2417,192,5,16038
1389,3708,64,3,3472
1390,1146,88,3,46597
1391,4694,81,3,2528
1392,3871,29,1,45303
1393,3026,149,2,30353
1394,3652,43,4,40356
1395,682,173,2,34022
1396,566,111,3,20070
1397,738,75,4,47767
1398,1842,91,4,13372
1399,2878,98,5,4678
1400,413,66,2,48044
1401,3104,13,3,26139
1402,3342,96,1,47696
1403,1395,29,4,45303
1404,598,96,3,47696
1405,4761,30,3,40401
1406,2913,126,1,5942
1407,3870,192,1,16038
1408,209,96,5,47696
1409,1591,118,3,48237
1410,2660,147,2,43058
1411,1456,191,1,7520
1412,4787,129,5,33887
1413,1586,111,2,20070
1414,1447,104,4,30652
1415,1174,189,2,5647
1416,1132,193,2,46868
1417,2258,8,5,43585
1418,1918,22,4,2765
1419,697,40,5,30032
1420,2564,19,3,25110
1421,4774,45,4,38036
1422,4641,101,2,12724
1423,4237,24,5,9686
1424,1088,31,3,44956
1425,2684,182,3,13435
1426,4082,116,4,44827
1427,1371,102,2,3344
1428,1373,164,4,38160
1429,309,96,4,47696
1430,984,181,2,49961
1431,2943,129,2,33887
1432,4203,143,3,35742
1433,2611,7,3,31920
1434,2754,96,1,47696
1435,439,183,3,47927
1436,3492,128,4,42359
1437,109,195,4,7021
1438,1000,199,4,23795
1439,1813,15,5,34947
1440,264,150,3,20032
1441,3867,101,1,12724
1442,943,174,3,25034
1443,4620,90,2,9165
1444,1971,102,2,3344
1445,2456,37,3,26800
1446,2378,36,2,30561
1447,3092,15,3,34947
1448,3833,146,4,19865
1449,3925,171,2,6316
1450,2275,92,3,6310
1451,3533,175,3,29598
1452,407,143,2,35742
1453,3441,170,3,6241
1454,4019,128,3,42359
1455,805,9,2,30944
1456,4013,58,2,32656
1457,2546,40,3,30032
1458,1052,54,1,27912
1459,325,96,5,47696
1460,1291,121,3,22780
1461,4466,120,4,47115
1462,276,22,3,2765
1463,1203,16,5,32874
1464,2729,16,5,32874
1465,3377,27,3,29914
1466,4436,30,5,40401
1467,525,144,2,17561
1468,2003,83,2,23640
1469,2724,30,5,40401
1470,2178,44,4,40935
1471,4225,189,3,5647
1472,2799,123,2,44973
1473,4236,114,1,8324
1474,3018,63,4,24967
1475,964,114,3,8324
1476,1831,5,5,17897
1477,2348,77,4,41568
1478,1307,177,2,10206
1479,1043,63,3,24967
1480,1481,20,3,39766
1481,1299,165,1,38343
1482,486,86,1,29608
1483,3756,180,2,19373
1484,823,17,2,45975
1485,1027,29,3,45303
1486,4629,49,3,47840
1487,2896,115,1,12955
1488,1661,51,4,20585
1489,1985,7,5,31920
1490,4069,155,5,47628
1491,2094,191,3,7520
1492,2101,85,5,36648
1493,523,3,5,23713
1494,3843,112,3,28351
1495,4886,180,5,19373
1496,1370,32,5,19540
1497,3132,79,5,223
1498,4338,9,3,30944
1499,1787,21,4,12513
1500,1577,135,5,45042
1501,1826,85,2,36648
1502,2264,5,5,17897
1503,1290,147,4,43058
1504,3437,50,1,43611
1505,729,32,5,19540
1506,1588,174,1,25034
1507,3668,88,4,46597
1508,2532,190,4,33404
1509,3116,117,2,41022
1510,4828,162,1,1347
1511,2371,11,1,24343
1512,4389,169,2,26889
1513,1915,194,1,3688
1514,1317,36,1,30561
1515,1184,196,3,24583
1516,1078,26,3,31673
1517,114,115,1,12955
1518,1451,57,2,31572
1519,3775,185,2,27029
1520,4810,122,2,21804
1521,919,115,2,12955
1522,2199,63,5,24967
1523,127,27,4,29914
1524,4412,8,3,43585
1525,2238,85,5,36648
1526,4471,104,5,30652
1527,3635,12,5,12106
1528,627,28,3,27305
1529,4804,32,4,19540
1530,4237,200,3,38685
1531,3187,98,3,4678
1532,362,6,5,48977
1533,4438,87,1,35506
1534,947,118,1,48237
1535,1120,134,1,28499
1536,3892,19,1,25110
1537,3556,190,3,33404
1538,4600,114,1,8324
1539,4175,4,5,34739
1540,4136,48,5,19677
1541,1198,38,3,49840
1542,2577,183,4,47927
1543,4732,48,1,19677
1544,942,6,5,48977
1545,72,31,1,44956
1546,3594,141,1,46532
1547,817,135,4,45042
1548,4780,26,4,31673
1549,1810,127,1,43187
1550,3835,16,5,32874
1551,3262,81,5,2528
1552,38,163,5,38101
1553,223,150,4,20032
1554,4218,168,2,45051
1555,4675,74,5,31216
1556,3481,42,1,21688
1557,2654,90,5,9165
1558,4633,197,3,14026
1559,4812,118,3,48237
1560,4954,32,4,19540
1561,2226,51,1,20585
1562,340,126,4,5942
1563,1656,153,5,14263
1564,137,141,5,46532
1565,3076,189,1,5647
1566,379,135,4,45042
1567,1766,198,5,28671
1568,3094,97,1,46888
1569,4254,121,2,22780
1570,2328,199,4,23795
1571,2952,136,3,46222
1572,3303,164,4,38160
1573,899,103,3,35913
1574,625,116,4,44827
1575,3164,49,2,47840
1576,3427,47,5,5913
1577,4557,129,4,33887
1578,2923,106,5,47164
1579,3811,65,1,6953
1580,383,32,3,19540
1581,688,152,2,39621
1582,4733,111,5,20070
1583,3029,45,3,38036
1584,3997,64,3,3472
1585,4764,71,5,7105
1586,793,88,4,46597
1587,1879,190,5,33404
1588,1044,59,5,42458
1589,1832,54,5,27912
1590,180,94,4,47507
1591,891,82,3,18139
1592,1021,151,4,10566
1593,1599,180,3,19373
1594,777,40,2,30032
1595,310,165,5,38343
1596,1882,133,3,38795
1597,833,147,2,43058
1598,291,103,1,35913
1599,1512,20,1,39766
1600,2140,188,2,30022
1601,1984,112,4,28351
1602,1510,27,1,29914
1603,305,82,3,18139
1604,4153,55,4,7553
1605,3355,41,2,46025
1606,4450,88,5,46597
1607,4300,197,2,14026
1608,1529,86,4,29608
1609,1768,117,5,41022
1610,1086,195,2,7021
1611,3213,120,4,47115
1612,1094,162,1,1347
1613,1178,104,3,30652
1614,4289,197,1,14026
1615,2575,68,5,48557
1616,572,39,5,6630
1617,1114,92,4,6310
1618,1905,86,4,29608
1619,1220,91,3,13372
1620,2321,141,3,46532
1621,833,153,4,14263
1622,1243,169,2,26889
1623,1867,88,4,46597
1624,4519,187,3,27280
1625,1966,73,5,47240
1626,4905,119,5,37787
1627,1106,155,5,47628
1628,918,73,4,47240
1629,1320,96,3,47696
1630,3520,126,3,5942
1631,892,94,4,47507
1632,397,135,1,45042
1633,3338,152,1,39621
1634,4480,142,3,22190
1635,2213,78,3,18763
1636,2777,18,4,28350
1637,3214,182,1,13435
1638,4504,63,1,24967
1639,1916,162,4,1347
1640,4275,96,2,47696
1641,1201,97,4,46888
1642,1269,91,2,13372
1643,291,28,1,27305
1644,2255,101,2,12724
1645,732,200,2,38685
1646,2388,100,1,32532
1647,1956,56,1,28306
1648,212,104,3,30652
1649,4492,115,2,12955
1650,368,121,3,22780
1651,2019,72,5,49906
1652,1228,86,5,29608
1653,842,198,1,28671
1654,2748,71,3,7105
1655,584,190,1,33404
1656,760,115,3,12955
1657,480,146,4,19865
1658,1598,200,2,38685
1659,1116,130,5,37055
1660,1498,195,1,7021
1661,3600,26,4,31673
1662,1227,160,1,21740
1663,4832,71,1,7105
1664,1719,171,3,6316
1665,3005,6,2,48977
1666,4543,99,3,37869
1667,28,9,4,30944
1668,3107,108,5,43503
1669,1296,164,2,38160
1670,2359,120,5,47115
1671,2705,136,2,46222
1672,3724,155,1,47628
1673,4050,14,2,46798
1674,2030,165,1,38343
1675,3369,176,3,23711
1676,3535,5,2,17897
1677,34,92,5,6310
1678,2300,181,1,49961
1679,4689,53,5,6061
1680,1354,132,3,45375
1681,3480,12,5,12106
1682,1926,159,2,4570
1683,4113,32,5,19540
1684,4022,1,4,21124
1685,81,129,1,33887
1686,1766,140,3,37428
1687,2463,50,2,43611
1688,4765,166,3,43899
1689,3774,121,4,22780
1690,3705,17,1,45975
1691,2467,95,1,41516
1692,4191,85,5,36648
1693,2246,129,3,33887
1694,2277,182,5,13435
1695,41,114,4,8324
1696,2760,160,4,21740
1697,4759,110,5,31211
1698,901,47,1,5913
1699,2757,175,4,29598
1700,2850,107,2,42663
1701,3925,113,4,10497
1702,1271,125,5,32655
1703,146,181,4,49961
1704,82,64,2,3472
1705,3369,128,5,42359
1706,93,6,5,48977
1707,3141,106,1,47164
1708,2365,44,2,40935
1709,4582,128,4,42359
1710,3430,40,1,30032
1711,1354,22,1,2765
1712,2553,29,1,45303
1713,1362,117,2,41022
1714,3265,192,5,16038
1715,4768,141,1,46532
1716,3367,136,4,46222
1717,672,89,3,13038
1718,2121,132,5,45375
1719,1937,25,2,41213
1720,175,150,5,20032
1721,993,37,4,26800
1722,3719,33,1,17438
1723,4490,4,2,34739
1724,2704,140,1,37428
1725,2451,54,5,27912
1726,2743,139,5,30435
1727,1889,174,5,25034
1728,1835,75,5,47767
1729,2248,20,4,39766
1730,2626,157,4,6347
1731,4473,54,1,27912
1732,1322,55,3,7553
1733,4193,129,1,33887
1734,1912,11,2,24343
1735,2091,153,2,14263
1736,402,151,2,10566
1737,4410,23,2,3737
1738,3365,185,5,27029
1739,2065,128,4,42359
1740,1468,115,3,12955
1741,3951,131,2,13116
1742,488,151,1,10566
1743,4528,162,4,1347
1744,150,80,2,11540
1745,273,174,3,25034
1746,4495,198,3,28671
1747,4064,23,4,3737
1748,4505,194,1,3688
1749,4736,196,2,24583
1750,3631,36,3,30561
1751,4019,150,1,20032
1752,4190,126,5,5942
1753,1144,113,1,10497
1754,4492,92,4,6310
1755,3593,15,3,34947
1756,374,107,4,42663
1757,2193,43,1,40356
1758,2005,132,4,45375
1759,3696,155,3,47628
1760,709,94,2,47507
1761,650,61,5,24073
1762,1324,92,1,6310
1763,4049,146,1,19865
1764,1346,195,3,7021
1765,875,133,5,38795
1766,2034,127,4,43187
1767,1345,133,3,38795
1768,1624,162,3,1347
1769,410,18,5,28350
1770,2794,81,2,2528
1771,3009,188,1,30022
1772,1960,79,5,223
1773,4028,4,2,34739
1774,3608,162,5,1347
1775,4944,163,4,38101
1776,4405,26,5,31673
1777,4136,110,1,31211
1778,3807,31,4,44956
1779,3731,139,2,30435
1780,2050,86,3,29608
1781,3704,47,4,5913
1782,243,156,4,25003
1783,3698,185,2,27029
1784,834,91,4,13372
1785,550,36,3,30561
1786,1627,1,2,21124
1787,3001,25,4,41213
1788,483,109,2,43810
1789,2652,6,3,48977
1790,664,189,1,5647
1791,4454,17,2,45975
1792,4808,161,2,9221
1793,1765,153,4,14263
1794,1988,103,3,35913
1795,3754,31,4,44956
1796,1863,68,1,48557
1797,3133,42,1,21688
1798,68,77,3,41568
1799,2607,29,3,45303
1800,4446,197,2,14026
1801,495,45,1,38036
1802,1383,40,1,30032
1803,2949,74,3,31216
1804,4066,110,1,31211
1805,2385,106,4,47164
1806,4794,150,5,20032
1807,880,199,4,23795
1808,3830,179,4,48741
1809,2146,22,5,2765
1810,673,49,5,47840
1811,2094,136,5,46222
1812,2552,76,1,13445
1813,1518,189,2,5647
1814,2748,65,5,6953
1815,2731,50,1,43611
1816,3696,72,1,49906
1817,2926,64,5,3472
1818,2079,172,2,39428
1819,358,184,4,44788
1820,1367,79,4,223
1821,460,59,5,42458
1822,814,183,5,47927
1823,406,23,2,3737
1824,3648,134,1,28499
1825,3084,63,2,24967
1826,4450,108,1,43503
1827,4091,149,1,30353
1828,1046,176,2,23711
1829,88,62,4,11477
1830,1353,121,3,22780
1831,4415,67,2,36657
1832,3920,110,2,31211
1833,40,89,3,13038
1834,1108,92,2,6310
1835,2977,1,3,21124
1836,650,168,3,45051
1837,282,24,4,9686
1838,485,21,1,12513
1839,4531,17,1,45975
1840,2393,53,3,6061
1841,490,131,3,13116
1842,321,68,4,48557
1843,4988,106,1,47164
1844,1498,163,3,38101
1845,793,185,5,27029
1846,107,142,2,22190
1847,562,60,3,8409
1848,4066,28,4,27305
1849,1972,134,4,28499
1850,4684,69,5,15361
1851,4789,45,3,38036
1852,2271,26,3,31673
1853,4547,172,5,39428
1854,2490,163,1,38101
1855,4768,24,1,9686
1856,502,192,3,16038
1857,3226,65,1,6953
1858,3193,151,1,10566
1859,4951,180,3,19373
1860,3733,191,1,7520
1861,2798,27,1,29914
1862,3558,19,3,25110
1863,3754,162,5,1347
1864,4422,34,5,40017
1865,2422,134,3,28499
1866,3243,159,4,4570
1867,3746,22,5,2765
1868,2866,133,3,38795
1869,1650,140,3,37428
1870,4554,69,4,15361
1871,2452,95,5,41516
1872,2012,98,5,4678
1873,2281,110,2,31211
1874,3209,99,2,37869
1875,2015,28,4,27305
1876,14,177,4,10206
1877,4809,1,5,21124
1878,3404,159,3,4570
1879,1583,183,4,47927
1880,181,200,2,38685
1881,885,85,5,36648
1882,1654,185,5,27029
1883,2434,142,4,22190
1884,1819,137,2,8464
1885,1226,57,3,31572
1886,2571,60,5,8409
1887,3690,29,4,45303
1888,1076,190,2,33404
1889,2216,39,3,6630
1890,148,161,2,9221
1891,1142,126,3,5942
1892,98,78,5,18763
1893,4892,11,5,24343
1894,68,169,4,26889
1895,2462,108,3,43503
1896,4203,106,5,47164
1897,3888,133,1,38795
1898,3395,94,5,47507
1899,902,172,1,39428
1900,4460,61,3,24073
1901,4082,190,2,33404
1902,1,193,5,46868
1903,1488,158,4,44236
1904,4164,97,4,46888
1905,3120,5,5,17897
1906,2798,165,1,38343
1907,3778,66,4,48044
1908,2301,73,5,47240
1909,4287,43,1,40356
1910,3057,32,4,19540
1911,1906,165,1,38343
1912,1646,140,3,37428
1913,4592,154,4,23721
1914,461,52,2,30116
1915,3451,138,4,16853
1916,1653,97,1,46888
1917,4159,24,4,9686
1918,273,110,2,31211
1919,3698,75,1,47767
1920,675,142,2,22190
1921,291,75,1,47767
1922,1466,155,2,47628
1923,122,69,1,15361
1924,677,193,3,46868
1925,3950,76,3,13445
1926,944,91,4,13372
1927,2705,64,1,3472
1928,3998,14,2,46798
1929,445,17,1,45975
1930,2909,82,4,18139
1931,4501,83,2,23640
1932,4815,22,1,2765
1933,3578,186,3,1530
1934,137,40,4,30032
1935,421,9,2,30944
1936,1575,13,1,26139
1937,4170,195,5,7021
1938,1055,127,5,43187
1939,3748,149,1,30353
1940,3754,113,5,10497
1941,2974,97,1,46888
1942,724,127,3,43187
1943,4642,105,5,34559
1944,332,16,5,32874
1945,975,137,2,8464
1946,826,124,1,34741
1947,2846,107,3,42663
1948,315,72,5,49906
1949,3304,6,1,48977
1950,2189,194,2,3688
1951,1948,111,2,20070
1952,1464,127,3,43187
1953,3140,173,2,34022
1954,1011,83,4,23640
1955,4874,60,3,8409
1956,4795,75,1,47767
1957,4160,116,3,44827
1958,838,178,1,47568
1959,4380,49,1,47840
1960,2726,46,4,41739
1961,2722,191,1,7520
1962,457,198,4,28671
1963,3992,24,3,9686
1964,1830,181,4,49961
1965,1681,117,1,41022
1966,4389,175,4,29598
1967,2887,116,1,44827
1968,4316,31,4,44956
1969,4547,78,4,18763
1970,348,35,2,44784
1971,4460,1,1,21124
1972,4598,50,1,43611
1973,2981,98,2,4678
1974,3416,136,2,46222
1975,2129,145,5,40987
1976,2640,69,1,15361
1977,2746,176,4,23711
1978,3207,32,3,19540
1979,3468,36,1,30561
1980,3317,22,3,2765
1981,987,93,4,45858
1982,3319,133,5,38795
1983,853,139,3,30435
1984,2934,53,4,6061
1985,4372,151,2,10566
1986,4728,30,5,40401
1987,3753,26,2,31673
1988,4384,103,4,35913
1989,4833,18,1,28350
1990,1337,66,5,48044
1991,45,78,2,18763
1992,1736,181,1,49961
1993,2886,51,1,20585
1994,3729,155,4,47628
1995,4947,98,3,4678
1996,4253,1,2,21124
1997,3746,82,5,18139
1998,2003,62,3,11477
1999,373,70,1,26772
2000,554,80,5,11540
2001,1993,81,2,2528
2002,2884,182,5,13435
2003,307,76,3,13445
2004,3579,51,2,20585
2005,570,75,1,47767
2006,2271,172,5,39428
2007,995,33,1,17438
2008,4651,160,5,21740
2009,2274,144,4,17561
2010,4869,99,1,37869
2011,4988,7,5,31920
2012,3934,144,4,17561
2013,4247,129,4,33887
2014,853,104,1,30652
2015,3577,22,1,2765
2016,2199,66,3,48044
2017,696,172,5,39428
2018,673,22,1,2765
2019,249,91,2,13372
2020,887,137,5,8464
2021,177,128,5,42359
2022,3329,48,1,19677
2023,1509,166,4,43899
2024,410,24,5,9686
2025,1603,113,4,10497
2026,540,63,4,24967
2027,1310,141,2,46532
2028,2603,56,1,28306
2029,1836,187,4,27280
2030,4927,62,3,11477
2031,3295,174,2,25034
2032,1596,174,1,25034
2033,727,173,2,34022
2034,3572,191,5,7520
2035,4418,147,5,43058
2036,2438,133,4,38795
2037,1293,115,3,12955
2038,1017,111,1,20070
2039,3869,150,5,20032
2040,38,28,5,27305
2041,2336,61,3,24073
2042,1432,161,5,9221
2043,629,45,5,38036
2044,2119,187,4,27280
2045,55,141,1,46532
2046,4640,50,3,43611
2047,2179,55,5,7553
2048,4138,37,1,26800
2049,2352,149,2,30353
2050,1684,29,5,45303
2051,4638,36,2,30561
2052,169,155,5,47628
2053,4279,182,4,13435
2054,4432,96,4,47696
2055,4601,34,1,40017
2056,4419,61,5,24073
2057,2017,109,1,43810
2058,413,23,1,3737
2059,251,5,5,17897
2060,720,93,2,45858
2061,2182,167,2,48120
2062,792,96,2,47696
2063,1695,189,5,5647
2064,2880,82,1,18139
2065,2358,170,4,6241
2066,1811,35,2,44784
2067,303,68,3,48557
2068,4001,65,5,6953
2069,513,166,1,43899
2070,4116,97,5,46888
2071,3258,199,4,23795
2072,3128,131,2,13116
2073,1846,144,3,17561
2074,1290,120,2,47115
2075,3942,174,2,25034
2076,1755,57,2,31572
2077,168,190,1,33404
2078,2656,40,1,30032
2079,3367,94,3,47507
2080,2925,7,4,31920
2081,1616,76,5,13445
2082,1025,111,5,20070
2083,4359,179,3,48741
2084,2932,26,5,31673
2085,1033,146,2,19865
2086,4312,166,5,43899
2087,2147,175,4,29598
2088,3168,61,1,24073
2089,3698,193,4,46868
2090,83,187,4,27280
2091,46,2,3,15797
2092,2968,6,1,48977
2093,981,6,2,48977
2094,4539,193,2,46868
2095,3929,101,4,12724
2096,3583,68,1,48557
2097,1759,175,3,29598
2098,1846,47,1,5913
2099,3806,151,2,10566
2100,2641,100,3,32532
2101,1838,59,1,42458
2102,2846,197,3,14026
2103,4788,115,2,12955
2104,793,48,1,19677
2105,4874,43,1,40356
2106,445,75,4,47767
2107,3500,107,2,42663
2108,583,126,5,5942
2109,4935,41,1,46025
2110,565,100,2,32532
2111,3714,17,5,45975
2112,848,109,3,43810
2113,2260,159,5,4570
2114,2303,56,5,28306
2115,3936,132,3,45375
2116,528,107,1,42663
2117,3372,37,3,26800
2118,4997,84,4,30502
2119,4235,27,3,29914
2120,4072,112,1,28351
2121,3154,181,4,49961
2122,1358,189,3,5647
2123,785,13,1,26139
2124,1374,163,4,38101
2125,625,18,4,28350
2126,691,107,5,42663
2127,517,139,2,30435
2128,2392,47,3,5913
2129,4332,47,5,5913
2130,4275,67,1,36657
2131,2957,25,3,41213
2132,1366,17,1,45975
2133,4482,103,4,35913
2134,4266,175,4,29598
2135,444,23,1,3737
2136,1385,83,5,23640
2137,1138,134,3,28499
2138,3247,168,4,45051
2139,1432,100,2,32532
2140,622,142,1,22190
2141,530,196,2,24583
2142,727,93,1,45858
2143,1053,93,5,45858
2144,1787,165,2,38343
2145,1154,65,4,6953
2146,2708,41,5,46025
2147,1103,170,3,6241
2148,548,45,5,38036
2149,4168,78,5,18763
2150,1213,57,1,31572
2151,1854,20,3,39766
2152,2383,12,5,12106
2153,915,175,5,29598
2154,3579,182,5,13435
2155,3477,44,2,40935
2156,2962,115,3,12955
2157,2384,113,5,10497
2158,950,12,2,12106
2159,225,101,4,12724
2160,2975,33,3,17438
2161,4378,197,3,14026
2162,2437,38,5,49840
2163,3040,177,2,10206
2164,4074,198,4,28671
2165,1743,128,1,42359
2166,447,143,1,35742
2167,1700,120,5,47115
2168,631,173,5,34022
2169,3804,12,3,12106
2170,4494,56,5,28306
2171,3558,104,2,30652
2172,2323,198,2,28671
2173,4643,3,2,23713
2174,4988,12,3,12106
2175,1571,130,3,37055
2176,2495,115,3,12955
2177,2597,13,2,26139
2178,4177,50,2,43611
2179,2773,146,2,19865
2180,191,46,3,41739
2181,2957,191,1,7520
2182,2255,181,1,49961
2183,2402,128,5,42359
2184,4820,154,4,23721
2185,346,58,1,32656
2186,1552,87,2,35506
2187,3456,39,4,6630
2188,2721,167,1,48120
2189,482,164,1,38160
2190,756,138,2,16853
